Participant;Part_Numb;Modality;IA;Creativity;UCP_N;N;TFD;Fix_count;First_pass;Regression;Reg_Count;ErrorPoints;Severity;ErrorCount;ErrorCounts
P07B;7;MT;is_dat_een_misdaad_vroeg_de_schilder;Non-UCP;244;7;275,8571429;1,428571429;170,57;209,8571429;0;0;Not;0;No
P07B;7;MT;De_broeder_haalde_zijn_schouders_op;Non-UCP;245;6;195,6666667;1;169,5;195,6666667;0;0;Not;0;No
P07B;7;MT;Als_het_je_hier_niet_aanstaat;Non-UCP;246;6;239,3333333;0,666666667;239,33;239,3333333;0;0;Not;0;No
P07B;7;MT;opa;Reproduction;64;1;246;1;246;246;0;0;Not;0;No
P07B;7;MT;zei_hij_..._zin_af_met;Non-UCP;247;9;189,5555556;1;117,44;223,4444444;0,111111111;0;Not;0;No
P07B;7;MT;het_nepnummer;Reproduction;65;2;151;0,5;151;151;0;0;Not;0;No
P07B;7;MT;dat_mensen_...moesten_bellen;Non-UCP;248;9;280,4444444;1,333333333;192,89;280,4444444;0;5;Major;1;Yes
P07B;7;MT;De_nul_..._noemde_hij_'niets';Reproduction;66;8;359,625;1,875;178,88;498,25;0,375;0;Not;0;No
P07B;7;MT;Het_nummer_was;Non-UCP;249;3;176;1;120;176;0,333333333;1;Minor;1;Yes
P07B;7;MT;2BR02B;Reproduction;67;1;383,8333333;1,5;34,41666667;581,6666667;0;0;Not;0;No
P07B;7;MT;Het_was_het_telefoonnummer_van_een_instituut_met_een;Non-UCP;250;9;150,7777778;0,888888889;132,33;124;0;0;Not;0;No
P07B;7;MT;fantasierijke;Reproduction;68;1;399;2;256;256;2;1;Minor;1;Yes
P07B;7;MT;bijnaam:;Reproduction;69;1;1186;3;300;635;1;0;Not;0;No
P07B;7;MT;Automat,;Reproduction;70;1;601;4;166;1152;0;1;Minor;1;Yes
P07B;7;MT;Cannery,;Reproduction;72;1;302;2;224;302;0;5;Major;1;Yes
P07B;7;MT;Catbox,;Reproduction;73;1;542;3;95;542;0;5;Major;1;Yes
P07B;7;MT;De-louser,;Reproduction;74;1;589;3;143;589;0;5;Major;1;Yes
P07B;7;MT;easy-go;Reproduction;75;1;447;2;235;235;1;5;Major;1;Yes
P07B;7;MT;Tot_ziens,_moeder,;Reproduction;76;3;401;2;120,67;1756,333333;0;5;Major;1;Yes
P07B;7;MT;Vrolijke_Hooligan,;Reproduction;77;2;393,5;1,5;312;393,5;0;0;Not;0;No
P07B;7;MT;Kiss-me-quick,;Reproduction;78;1;583;4;144;583;0;0;Not;0;No
P07B;7;MT;Lucky_Pierre,;Reproduction;79;2;285;1,5;160;285;0,5;5;Major;1;Yes
P07B;7;MT;Sheepde,;Reproduction;80;1;1270;5;316;316;4;5;Major;1;Yes
P07B;7;MT;Blendor;Reproduction;81;1;967;3;484;967;0;5;Major;1;Yes
P07B;7;MT;Weep-no-more,;Reproduction;82;1;871;6;91;3477;0;5;Major;1;Yes
P07B;7;MT;Om_te_zijn_of_niet_te_zijn;Reproduction;84;7;295;1,285714286;175,29;295;0;5;Major;1;Yes
P07B;7;MT;was_het_telefoonnummer_van_de_gemeentelijke_gaskamers_van;Non-UCP;251;8;259,5;1,5;130;259,5;0;1;Minor;1;Yes
P07B;7;MT;het_Federal_Bureau_of_Termination.;Reproduction;85;5;250,6;1,2;98,6;250,6;0;1;Minor;1;Yes
P07B;7;MT;De_schilder_wees_met_zijn_neus_naar_de_broeder.;Non-UCP;252;9;170,3333333;0,666666667;170,33;170,3333333;0;0;Not;0;No
P07B;7;MT;"Als_ik_besluit_dat_het_tijd_is_om_te_gaan,_zei_hij,_""dan_is_het_niet_bij_de_Sheepdip.""""Een";Non-UCP;253;19;173,1052632;0,842105263;126,68;126,6842105;0,263157895;5;Major;1;Yes
P07B;7;MT;"doe-het-zelfmens,_hè?""";Reproduction;86;2;555,5;2;160,5;292;1;1;Minor;1;Yes
P07B;7;MT;zei_de_broeder.;Non-UCP;254;3;128,3333333;1;77,667;150,3333333;0,333333333;1;Minor;1;Yes
P07B;7;MT;Spannend_gedoe_opa;CS;87;3;243,6666667;1,333333333;205,33;205,3333333;0;0;Not;0;No
P07B;7;MT;Waarom_denk_je_niet_even_na_over_de_mensen_die_na_jou_moeten_opruimen?_;Non-UCP;255;14;164,6428571;1,071428571;180;181,8571429;0;5;Major;1;Yes
P07B;7;MT;De_schilder;Non-UCP;256;2;243;2;94;168,5;0,5;1;Minor;1;Yes
P07B;7;MT;verklaarde_met_een_obsceniteit;Reproduction;88;4;229,75;1,25;172,5;205,25;0,25;0;Not;0;No
P07B;7;MT;dat_hij_zich_geen_zorgen_hoefde_te_maken;CS;89;8;266,625;1,5;171,13;266,625;0;0;Not;0;No
P07B;7;MT;over;Non-UCP;257;1;185;1;185;185;0;5;Major;1;Yes
P07B;7;MT;de_beproevingen;Reproduction;90;2;313,5;2;29;169;0,5;5;Major;1;Yes
P07B;7;MT;van_zijn_overlevenden.;Non-UCP;258;3;660;3,666666667;151;416,6666667;0,666666667;5;Major;1;Yes
P07B;7;MT;De_wereld_zou_nog_heel_wat_meer_rotzooi;Non-UCP;259;8;257;1;180,5;321,875;0,125;5;Major;1;Yes
P07B;7;MT;kunnen_gebruiken,;Reproduction;91;2;292;1;292;292;0;1;Minor;1;Yes
P07B;7;MT;als_je_het_mij_vraagt,_zei_hij.;Non-UCP;260;7;219,7142857;1,142857143;179;179;0,142857143;0;Not;0;No
P07B;7;MT;De_broeder_lachte_en_liep_verder.;Non-UCP;261;6;235,1666667;1;165,17;235,1666667;0;0;Not;0;No
P07B;7;MT;Wehling,_de_wachtende_vader,_mompelde_iets_zonder_zijn_hoofd_op_te_heffen.;Non-UCP;262;12;200,4166667;0,916666667;162,17;200,4166667;0;0;Not;0;No
P07B;7;MT;En_toen_zweeg_hij_weer.;Non-UCP;263;5;196;1;161,2;196;0;0;Not;0;No
P07B;7;MT;Een_grove,_formidabele_vrouw;Reproduction;92;4;246,5;1;190,25;246,5;0;0;Not;0;No
P07B;7;MT;schreed_de_wachtkamer_binnen;Reproduction;93;4;272,75;1;167,5;272,75;0;1;Minor;1;Yes
P07B;7;MT;op;Non-UCP;264;1;321;1;321;321;0;0;Not;0;No
P07B;7;MT;hoge_hakken;CS;94;2;240,5;1,5;129,5;129,5;0,5;0;Not;0;No
P07B;7;MT;Haar_schoenen,_kousen,_regenjas,_tas_en;Non-UCP;265;6;209,6666667;1,166666667;106,83;252,5;0,166666667;0;Not;0;No
P07B;7;MT;overzeese_muts;Reproduction;95;2;351;1,5;223,5;351;0;0;Not;0;No
P07B;7;MT;waren_helemaal_paars,_het_paars_dat_de_schilder;Non-UCP;266;8;142,5;0,625;142,5;170,25;0;1;Minor;1;Yes
P07B;7;MT;de_kleur_van_druiven_op_de_Dag_des_Oordeels;Reproduction;96;9;155,2222222;0,888888889;102,67;390,1111111;0,111111111;1;Minor;1;Yes
P07B;7;MT;noemde.;Non-UCP;267;1;0;0;0;0;0;0;Not;0;No
P07B;7;MT;Het_medaillon;Reproduction;97;2;260;2;162,5;233,5;0,5;0;Not;0;No
P07B;7;MT;op_haar_paarse;Non-UCP;268;3;166,6666667;0,666666667;166,67;166,6666667;0;1;Minor;1;Yes
P07B;7;MT;katoenen_tas;CS;98;2;133;0,5;133;133;0;0;Not;0;No
P07B;7;MT;was_het_zegel_van;Non-UCP;269;4;86;0,25;86;86;0;1;Minor;1;Yes
P07B;7;MT;de_Service_Division;Reproduction;99;3;217,6666667;1;217,67;217,6666667;0,333333333;0;Not;0;No
P07B;7;MT;of_the_Federal_Bureau_of_Termination,_een_adelaar_die_op_een_tourniquet_balanceerde.;Non-UCP;270;12;400,25;2;142,31;454,6666667;0;1;Minor;1;Yes
P07B;7;MT;De_vrouw_had_veel_gezichtsbeharing;Non-UCP;271;5;240,6;1;200,4;240,6;0;1;Minor;1;Yes
P07B;7;MT;-_een_onmiskenbare_snor,;Reproduction;100;3;295,5;1,5;148,67;295,5;0;0;Not;0;No
P07B;7;MT;om_precies_te_zijn.;Non-UCP;272;4;158,75;1;78,25;123,75;0,25;0;Not;0;No
P07B;7;MT;Het_merkwaardige_van_de_gastvrouwen_in_de_gaskamer_was_dat_ze,_hoe_mooi_en_vrouwelijk_ze_ook_waren_toen_ze_werden_gerekruteerd,_binnen_een_jaar_of_vijf_allemaal;Non-UCP;273;28;181,0357143;1,035714286;141,86;208,9285714;0,142857143;1;Minor;1;Yes
P07B;7;MT;een_snor_hadden_gekregen.;Reproduction;101;4;183;0,75;183;183;0;5;Major;1;Yes
P07B;7;MT;Moet_ik_hier_naartoe?_vroeg_ze_aan_de_schilder.;Non-UCP;274;9;235,4444444;1;161,56;235,4444444;0;1;Minor;1;Yes
P07B;7;MT;'Veel_hangt_af_van;Non-UCP;275;4;265,5;1;170,75;265,5;0;1;Minor;1;Yes
P07B;7;MT;wat_je_doet,';CS;102;3;154,6666667;0,666666667;154,67;154,6666667;0;5;Major;1;Yes
P07B;7;MT;zei_hij.;Non-UCP;276;2;311;1;250,5;311;0;1;Minor;1;Yes
P07B;7;MT;Je_bent_toch_niet_van_plan_een_baby_te_krijgen,_hè?;Non-UCP;277;11;155,2727273;0,727272727;146,45;155,2727273;0;0;Not;0;No
P07B;7;MT;Ze_hebben_me_verteld_dat_ik_voor_de_een_of_andere_foto_moest_poseren,_zei_ze.;Non-UCP;278;16;192,625;1,0625;127,56;60,375;0,125;5;Major;1;Yes
P07B;7;MT;Mijn_naam_is;Non-UCP;279;3;201,3333333;1,333333333;112,33;278;0;5;Major;1;Yes
P07B;7;MT;Leora_Duncan.;Reproduction;103;2;315;2;150;1382;0,5;0;Not;0;No
P07B;7;MT;Ze_wachtte.;Non-UCP;280;2;151;1;151;470,5;0;0;Not;0;No
P07B;7;MT;En_jullie;Non-UCP;281;2;167,5;1,5;96,5;167,5;0;0;Not;0;No
P07B;7;MT;dompelen_mensen_onder;Reproduction;104;3;365;1,666666667;251,33;365;0;1;Minor;1;Yes
P07B;7;MT;zei_hij;Non-UCP;282;2;0;0;0;0;0;1;Minor;1;Yes
P07B;7;MT;Wat_zei_ze;Non-UCP;283;3;214;1,333333333;106,83;189,6666667;0,333333333;0;Not;0;No
P07B;7;MT;Laat_maar_zitten_zei_hij;Non-UCP;284;5;187,4;1;187,4;187,4;0;0;Not;0;No
P07B;7;MT;Dat_is_zeker_een_prachtig_plaatje_zei_ze;Non-UCP;285;8;150,5;0,75;112,13;118,625;0,125;0;Not;0;No
P07B;7;MT;Ziet_er_net_uit_als_de_hemel_of_zo;Reproduction;105;9;185,3333333;0,888888889;150,78;213,6666667;0;1;Minor;1;Yes
P07B;7;MT;Of_zoiets;Reproduction;106;2;407;1;176,5;407;0;1;Minor;1;Yes
P07B;7;MT;zei_de_schilder;Non-UCP;286;3;466;1,666666667;261;466;0;1;Minor;1;Yes
P07B;7;MT;Hij_haalde_een_lijst_met_namen_uit_de_Zak_van_zijn;Non-UCP;287;11;116,2727273;0,545454545;100,91;116,2727273;0;0;Not;0;No
P07B;7;MT;doktersjas;Reproduction;107;1;438;2;221;438;0;0;Not;0;No
P07B;7;MT;Duncan_Duncan_Duncan_zei_hij_de_lijst_afspeurend;Non-UCP;288;8;291,375;1,125;241,38;274,5;0,125;5;Major;1;Yes
P07B;7;MT;Ja_hier_ben_je_dan;Non-UCP;289;5;275,6;1,8;123,6;166,6;0,8;0;Not;0;No
P07B;7;MT;Je_hebt;Non-UCP;290;2;75,5;0,5;75,5;75,5;0;1;Minor;1;Yes
P07B;7;MT;het_recht_onsterfelijk_te_worden;Reproduction;108;5;487;2;229,8;370,6;0,8;0;Not;0;No
P07B;7;MT;Zie_je_hier;Non-UCP;291;3;205;1;77,333;299,3333333;0;5;Major;1;Yes
P07B;7;MT;een_lijk_zonder_gezicht_;Reproduction;109;4;339,75;1;209,75;339,75;0;0;Not;0;No
P07B;7;MT;waar_je_me_graag_met_je_hoofd_op_zou_willen_steken;Reproduction;110;11;345,0909091;1,454545455;199,55;212,7272727;0,272727273;5;Major;1;Yes
P07B;7;MT;we_hebben_nog_een_paar;Non-UCP;292;5;215;1,4;159,2;641;0;5;Major;1;Yes
P07B;7;MT;keuzemogelijkheden;Reproduction;111;1;336;2;163;336;0;0;Not;0;No
P07B;7;MT;over;Non-UCP;293;1;170;1;170;170;0;0;Not;0;No
P07B;7;MT;Ze_bestudeerde_somber_de_muurschildering;Non-UCP;294;5;180;1;152,6;390,6;0;0;Not;0;No
P07B;7;MT;Jeetje;Reproduction;112;1;165;1;165;165;0;1;Minor;1;Yes
P07B;7;MT;zei_ze;Non-UCP;295;2;178,5;1;178,5;178,5;0;0;Not;0;No
P07B;7;MT;voor_mij_zijn_ze_allemaal_hetzelfde;Non-UCP;296;6;147;0,833333333;147;147;0;0;Not;0;No
P07B;7;MT;Ik_weet_niets_van_kunst_af;Non-UCP;297;6;147,1666667;0,833333333;147,17;147,1666667;0;0;Not;0;No
P07B;7;MT;Een_lijk_is_een_lijk_he;Reproduction;113;6;171,5;0,833333333;129,67;171,5;0;0;Not;0;No
P07B;7;MT;zei_hij;Non-UCP;298;2;282;1,5;187,5;282;0;5;Major;1;Yes
P07B;7;MT;Goed;CS;114;1;0;0;0;0;0;0;Not;0;No
P07B;7;MT;Als_meester_der_kunst_beveel_ik_dit_lichaam_hier_aan;Non-UCP;299;10;189,5;1;145,8;189,5;0;1;Minor;1;Yes
P07B;7;MT;Hij_wees_naar;Non-UCP;300;3;199,3333333;1,333333333;139;253,3333333;0,666666667;1;Minor;1;Yes
P07B;7;MT;een_vrouw_zonder_gezicht;CS;115;4;164,75;1;116,5;277,75;0;1;Minor;1;Yes
P07B;7;MT;die_gedroogde_stengels_naar_een_vuilnisvat_droeg;Non-UCP;301;7;404,1428571;1,857142857;151;285;0,571428571;1;Minor;1;Yes
P07B;7;MT;Nou;Reproduction;116;1;786;4;266;502;2;1;Minor;1;Yes
P07B;7;MT;zei_Leora_Duncan_dat_is_toch_meer_iets_voor;Non-UCP;302;9;222,2222222;1,222222222;136;191,2222222;0,222222222;5;Major;1;Yes
P07B;7;MT;de_mensen_die_..._moeten_houden;Reproduction;117;10;251,9;1,4;118,4;176;0,4;0;Not;0;No
P07B;7;MT;of_niet_soms;Non-UCP;303;3;226,3333333;1,333333333;172;235;0,333333333;5;Major;1;Yes
P07B;7;MT;Ik_bedoel;Non-UCP;304;2;233,5;1;166;166;0,5;0;Not;0;No
P07B;7;MT;ik_ben_in_dienst;Reproduction;118;4;220,75;0,75;190,5;190,5;0;0;Not;0;No
P07B;7;MT;ik_ben_niet_van_plan_me_te_ontlasten;Non-UCP;305;8;329,25;1,875;139,75;380,875;0,5;5;Major;1;Yes
P07B;7;MT;De_schilder_klapte_in_zijn_handen;Non-UCP;306;6;213;1;152,83;95,16666667;0,166666667;5;Major;1;Yes
P07B;7;MT;van_geveinsde_verrukking;Reproduction;119;3;434,6666667;2;181,33;434,6666667;0;0;Not;0;No
P07B;7;MT;Je_zegt_dat_..._weet_dan_ik;Non-UCP;307;24;186,75;0,958333333;148,04;339,0416667;0,083333333;0;Not;0;No
P07B;7;MT;Natuurlijk_is_de;Non-UCP;308;3;301,3333333;1,666666667;163,33;301,3333333;0;0;Not;0;No
P07B;7;MT;Sheave-carrier;Reproduction;120;1;1001;5;395;652;2;5;Major;1;Yes
P07B;7;MT;verkeerd_voor_een_gastvrouw;Non-UCP;309;4;303,75;1,5;171,75;391;0;5;Major;1;Yes
P07B;7;MT;Een_stukje;Non-UCP;310;2;206;1;91,5;91,5;0,5;0;Not;0;No
P07B;7;MT;een_snoeischaar;Reproduction;121;2;304;1,5;154;243,5;0,5;5;Major;1;Yes
P07B;7;MT;dat_is_meer_jouw_lijn;Reproduction;122;5;284,2;1,4;147;1051,4;0;5;Major;1;Yes
P07B;7;MT;Hij_wees_naar_een_gedaante_in_het_paars_die_een_dode_tak_van_een_appelboom_aan_het_zagen_was.;Non-UCP;311;19;118,1052632;0,789473684;51,368;118,1052632;0;1;Minor;1;Yes
P07B;7;MT;Hoe_zit_het_met_haar?_vroeg_hij.;Non-UCP;312;7;175,2857143;1;143,14;175,2857143;0,142857143;1;Minor;1;Yes
P07B;7;MT;'Vind_je_haar_eigenlijk_wel_aardig?';Non-UCP;313;6;155,5;1;148,33;360;0;1;Minor;1;Yes
P07B;7;MT;'Jeetje...';Reproduction;123;1;308;1;308;308;1;5;Major;1;Yes
P07B;7;MT;zei_ze.;Non-UCP;314;2;235,5;2;71,5;333,5;0;0;Not;0;No
P07B;7;MT;Ze_bloosde_en_werd_nederig.'Dat;Non-UCP;315;6;203,3333333;1;130,7;203,3333333;0;0;Not;0;No
P07B;7;MT;brengt_me_tot_vlak_naast_dokter_Hitz.';Non-UCP;316;7;364,7142857;1,428571429;191,86;364,7142857;0;1;Minor;1;Yes
P07B;7;MT;Vind_je_dat_niet_leuk?_vroeg_hij.;Non-UCP;317;7;206;1;157,14;206;0;1;Minor;1;Yes
P07B;7;MT;Mooie_jus;Reproduction;124;2;336;2;157;336;0;1;Minor;1;Yes
P07B;7;MT;nee!_zei_ze.;Non-UCP;318;3;863;2;474;700,3333333;0,333333333;5;Major;1;Yes
P07B;7;MT;Het_is..._het_is_gewoon_zo'n;Non-UCP;319;6;249,3333333;1,333333333;195,86;182,3333333;0,166666667;0;Not;0;No
P07B;7;MT;eer.'Ah,_bewondert_hem,_he?';Reproduction;126;5;293,2;1,4;141,25;471,2;0;0;Not;0;No
P07B;7;MT;je;Reproduction;125;1;501;2;224;224;2;0;Not;0;No
P07B;7;MT;zei_hij.;Non-UCP;320;2;490;2;220,5;490;0;0;Not;0;No
P07B;7;MT;'Wie_bewondert_hem_niet?'_vroeg_ze,_het_portret_van_Hitz_aanbiddend.;Non-UCP;321;11;160;0,727272727;132,27;160;0;0;Not;0;No
P07B;7;MT;Het_was_het_portret_van_een_gebruinde,_witharige,_almachtige_Zeus_van_tweehonderdveertig_jaar_oud.;Non-UCP;322;14;373,2142857;1,714285714;162,43;373,2142857;0;0;Not;0;No
P07B;7;MT;'Wie_bewondert_hem_niet?'_herhaalde_ze.;Non-UCP;323;6;152,3333333;1;102,67;152,3333333;0;0;Not;0;No
P07B;7;MT;'Hij_was_verantwoordelijk_voor_het_opzetten_van_de_allereerste_gaskamer_in_Chicago.';Non-UCP;324;12;162,75;0,916666667;153,33;172,0833333;0;0;Not;0;No
P07B;7;MT;'Niets_zou_me_meer_plezier_doen,';Reproduction;127;6;258,1666667;1,5;175,33;193;0,166666667;1;Minor;1;Yes
P07B;7;MT;zei_de_schilder,_'dan_jou_voor_altijd_naast_zich_neer_te_zetten.;Non-UCP;325;12;336,75;1,333333333;180;336,75;0;0;Not;0;No
P07B;7;MT;Een_tak_eraf_zagen...;Non-UCP;326;4;215;1;159,25;191,75;0,5;5;Major;1;Yes
P07B;7;MT;Vindt_u_dat_passend?_';Non-UCP;327;4;228,5;1,5;87,75;453;0,25;1;Minor;1;Yes
P07B;7;MT;Dat;Non-UCP;328;1;0;0;0;0;0;0;Not;0;No
P07B;7;MT;lijkt_een_beetje_op;Reproduction;128;4;160,75;1;124;160,75;0;0;Not;0;No
P07B;7;MT;wat_ik_doe,_zei_ze.;Non-UCP;329;5;208,2;1;193,4;188,8;0,2;0;Not;0;No
P07B;7;MT;Ze_was_zedig_over_wat_ze_deed.;Reproduction;129;7;247,7142857;1,285714286;110,57;247,7142857;0;0;Not;0;No
P07B;7;MT;Wat_ze_deed,_was_mensen_op_hun_gemak_stellen_terwijl_zij_hen_doodde.;Non-UCP;330;13;191,5384615;0,923076923;148,46;236,2307692;0;5;Major;1;Yes
P07B;7;MT;En_terwijl_..._binnenstormen;Non-UCP;331;15;231,1333333;1,333333333;152,8;231,1333333;0,066666667;0;Not;0;No
P07B;7;MT;was;Non-UCP;332;1;13;1;131;131;0;0;Not;0;No
P07B;7;MT;ruim_twee_meter_lang;CS;130;4;234;1,25;170,5;234;0;0;Not;0;No
P07B;7;MT;en_hij;Non-UCP;333;2;84,5;0,5;84,5;84,5;0;0;Not;0;No
P07B;7;MT;dreunde_van;Reproduction;131;2;56;0,5;56;56;0;0;Not;0;No
P07B;7;MT;gewichtigheid_prestaties_en_de_vreugde_van_het_leven;Non-UCP;334;8;114,75;0,75;124,58;102,125;0,125;5;Major;1;Yes
P07B;7;MT;Wel;Non-UCP;335;1;193;1;193;193;0;1;Minor;1;Yes
P07B;7;MT;Juffrouw_juffrouw;Reproduction;132;2;257,5;1,5;197,5;257,5;0;1;Minor;1;Yes
P07B;7;MT;Duncan;Non-UCP;336;1;300;1;300;300;0;0;Not;0;No
P07B;7;MT;Duncan_zei_hij_en_hij_maakte_een_grapje;Non-UCP;337;8;218,875;1;152,25;218,875;0;0;Not;0;No
P07B;7;MT;Wat_doe;Non-UCP;338;2;261;1;261;261;0;0;Not;0;No
P07B;7;MT;jij;CS;133;1;130;1;130;130;0;0;Not;0;No
P07B;7;MT;hier_vroeg_hij;Non-UCP;340;2;122;0,333333333;122;122;0,333333333;0;Not;0;No
P07B;7;MT;Hier_gaan_de_mensen_niet_weg;Non-UCP;341;6;204,1666667;1,333333333;145;265,1666667;0;0;Not;0;No
P07B;7;MT;Hier_komen_ze_binnen;Non-UCP;342;4;162,5;1;138;162,5;0;0;Not;0;No
P07B;7;MT;We_gaan_samen_..._zei_ze_verlegen;Non-UCP;343;10;201,1;1;169,6;201,1;0;0;Not;0;No
P07B;7;MT;Mooi_zei_..._zijn_hart;Non-UCP;344;10;214;0,9;147,2;251,6;0,1;5;Major;1;Yes
P07B;7;MT;En_zeg_eens_is_dat_niet_een_plaatje;Reproduction;134;8;146,5;0,625;146,5;146,5;0;1;Minor;1;Yes
P07B;7;MT;Het_is_mij;CS;135;3;211,3333333;0,666666667;211,33;211,3333333;0;1;Minor;1;Yes
P07B;7;MT;een_eer_er_met_u_bij_te_zijn_zei_ze;Non-UCP;453;10;158,9;0,9;121,6;158,9;0;0;Not;0;No
P07B;7;MT;Laat_me_je_dit_vertellen;Reproduction;137;5;275,8;1;158;275,8;0;5;Major;1;Yes
P07B;7;MT;zei_hij;Non-UCP;345;2;154,5;0,5;154,5;154,5;0;0;Not;0;No
P07B;7;MT;Het_is_mij_een_eer_met_je_mee_te_doen;Non-UCP;346;10;163,6;0,9;144;163,6;0;0;Not;0;No
P07B;7;MT;Zonder_vrouwen_..._mogelijk_zijn;Non-UCP;347;14;204,1428571;1,071428571;187,57;211,3571429;0;5;Major;1;Yes
P07B;7;MT;Hij_groette_haar_en_liep_naar_de_deur_die_naar_de_verloskamers_leidde.;Non-UCP;348;13;179,6923077;1;127,15;179,6923077;0;1;Minor;1;Yes
P07B;7;MT;Raad_eens;Reproduction;138;2;171;1;171;171;0;1;Minor;1;Yes
P07B;7;MT;wat_er_zojuist_is_geboren,_zei_hij.;Non-UCP;349;7;218,7142857;1,285714286;123,29;218,7142857;0;0;Not;0;No
P07B;7;MT;Dat_kan_ik_niet,_zei_ze.;Non-UCP;350;6;203,1666667;0,833333333;203,17;94,5;0,333333333;0;Not;0;No
P07B;7;MT;Tripjes!_zei_hij.;Non-UCP;351;3;330,6666667;1,666666667;223,67;481,6666667;0;1;Minor;1;Yes
P07B;7;MT;Tripjes!_zei_ze.;Non-UCP;352;3;305;1;305;305;0;5;Major;1;Yes
P07B;7;MT;Ze_riep_uit_over_de_juridische_implicaties_van_drieling.;Reproduction;139;9;418,5555556;2,222222222;189,33;374,7777778;0,111111111;0;Not;0;No
P07B;7;MT;Volgens_de_wet_kon_geen_enkel_pasgeboren_kind_het_overleven_tenzij_de_ouders_van_het_kind_iemand_konden_vinden_die_zich_vrijwillig_zou_aanbieden_om_te_sterven._Drielingen,_als;Non-UCP;353;27;244,0740741;1,222222222;160,3;251,7777778;0,037037037;1;Minor;1;Yes
P07B;7;MT;Drielingen;Non-UCP;354;1;421;1;421;421;0;1;Minor;1;Yes
P07B;7;MT;als_ze_allemaal_moesten_leven,;Reproduction;140;5;211,4;0,8;211,4;211,4;0,2;1;Minor;1;Yes
P07B;7;MT;vroegen_om_drie_vrijwilligers.;Non-UCP;355;4;298,5;1,5;204,25;482,75;0;1;Minor;1;Yes
P07B;7;MT;Hebben_de_ouders_drie_vrijwilligers?_vroeg_Leora_Duncan.;Non-UCP;356;8;215,25;1,125;181,88;263,375;0;0;Not;0;No
P07B;7;MT;'Voor_zover_ik_weet,';CS;142;4;172,75;1;139;172,75;0;0;Not;0;No
P07B;7;MT;zei_dokter_Hitz,_'hebben_ze_er_een_gehad_en_hebben_ze_geprobeerd;Non-UCP;357;12;170,3333333;0,833333333;150;170,3333333;0;0;Not;0;No
P07B;7;MT;er_nog_een_te_pakken.';Reproduction;141;5;142;1,2;80,8;137,2;0,2;1;Minor;1;Yes
P07B;7;MT;Ik_geloof_niet;Non-UCP;358;3;161;0,666666667;161;161;0;5;Major;1;Yes
P07B;7;MT;dat_ze_het_gehaald_hebben,;Reproduction;143;5;209,8;1;184,8;209,8;0;0;Not;0;No
P07B;7;MT;zei_ze.;Non-UCP;359;2;249,5;1,5;154;154;0,5;1;Minor;1;Yes
P07B;7;MT;'Niemand_heeft_drie_afspraken_met_ons_gemaakt.;Non-UCP;360;7;210,8571429;1;210,86;238,1428571;0;0;Not;0;No
P07B;7;MT;Er_gingen_vrijgezellen_langs,;Reproduction;144;4;394;2,25;124,25;372,25;0,75;0;Not;0;No
P07B;7;MT;vandaag_alleen_nog_maar;Non-UCP;361;4;438;1,75;276;403;0,5;0;Not;0;No
P07B;7;MT;tenzij_er_iemand;Non-UCP;362;3;321,3333333;1,666666667;148,33;292,6666667;0,333333333;5;Major;1;Yes
P07B;7;MT;belde;Reproduction;145;1;200;1;200;286;0;0;Not;0;No
P07B;7;MT;nadat_ik_was_vertrokken.;Non-UCP;363;4;195;1,25;148;195;0;1;Minor;1;Yes
P07B;7;MT;Hoe_heet_hij?;CS;146;3;228;0,666666667;228;228;0;0;Not;0;No
P07B;7;MT;"Wehling,""_zei_de_wachtende_vader.";Non-UCP;364;5;244,4;1;210,6;244,4;0;1;Minor;1;Yes
P07B;7;MT;Hij_ging_rechtop_zitten,;Non-UCP;365;4;210;0,75;210;210;0;0;Not;0;No
P07B;7;MT;met_rode_ogen_en_een_wilde_blik;CS;147;7;163,8571429;0,714285714;163,86;163,8571429;0;0;Not;0;No
P07B;7;MT;in_zijn_ogen.;Non-UCP;366;3;46;0,333333333;46,33333333;46,33333333;0;5;Major;1;Yes
P07B;7;MT;'Edward_K._Wehling_jr._is_de_naam_van;Non-UCP;367;8;298;1,375;164,88;298;0,125;0;Not;0;No
P07B;7;MT;de_aanstaande_gelukkige_vader.';Reproduction;148;4;240;1,25;168,5;281;0,25;0;Not;0;No
P07B;7;MT;Hij_hief_zijn_rechterhand_op,_keek_naar_een_plek_op_de_muur_en_liet;Non-UCP;368;14;169,4285714;0,928571429;141,71;161,1428571;0,142857143;1;Minor;1;Yes
P07B;7;MT;een_schor,_ongelukkig_lachje;Reproduction;149;4;308,5;1,5;195,75;404,25;0,25;0;Not;0;No
P07B;7;MT;horen.;Non-UCP;369;1;165;1;165;165;0;0;Not;0;No
P07B;7;MT;'Present,'_zei_hij.;Non-UCP;370;3;167;1,333333333;72,667;167;0,333333333;0;Not;0;No
P07B;7;MT;'O,_meneer_Wehling,'_zei_dokter_Hitz,_'ik_heb;Non-UCP;371;8;186;1,25;145,63;296,5;0,25;0;Not;0;No
P07B;7;MT;u;CS;150;1;278;1;278;278;0;0;Not;0;No
P07B;7;MT;niet_gezien'.;Non-UCP;372;2;216,5;1;167,5;671,5;0;0;Not;0;No
P07B;7;MT;'De_onzichtbare_man,';Reproduction;151;3;212,3333333;1,333333333;70;212,3333333;0;0;Not;0;No
