Participant;Part_Numb;Modality;TFD;Fix_count;First_pass;Regression;Reg_Count;IA;Creativity;Errors;Errors.check;Error_Type;Severity;Errorcombination;ErrorPoint;ErrorCount;Freq
P03C;3;HT;0;0;0;0;0;te;Non-UCP;Not;1;Not;Not;Not;0;0;7,02
P03C;3;HT;282;2;158;282;0;zetten;Non-UCP;Not;1;Not;Not;Not;0;0;5,37
P03C;3;HT;116;1;116;116;0;Een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;186;1;186;186;0;tak;Non-UCP;Not;1;Not;Not;Not;0;0;4,1
P03C;3;HT;218;1;218;218;0;afzagen;Non-UCP;Not;1;Not;Not;Not;0;0;2,35
P03C;3;HT;306;2;106;306;0;vindt;Non-UCP;Not;1;Not;Not;Not;0;0;5,44
P03C;3;HT;0;0;0;0;0;u;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P03C;3;HT;418;2;252;418;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;370;2;276;370;0;gepast?;Non-UCP;Not;1;Not;Not;Not;0;0;3,77
P03C;3;HT;190;1;190;190;0;Zoiets;Reproduction;Error;2;Style;Minor;StyMin;1;1;4,73
P03C;3;HT;244;1;244;244;0;dergelijks;Reproduction;Error;2;Style;Minor;StyMin;1;1;3,66
P03C;3;HT;256;1;256;256;0;doe;Non-UCP;Error;2;Style;Minor;StyMin;1;1;5,61
P03C;3;HT;264;1;264;264;0;ik;Non-UCP;Error;2;Style;Minor;StyMin;1;1;7,11
P03C;3;HT;280;1;280;280;0;eigenlijk;Non-UCP;Error;2;Style;Minor;StyMin;1;1;5,45
P03C;3;HT;146;1;146;146;0;wel;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,4
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;178;1;178;178;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;0;0;0;0;0;Ze;CS;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;398;1;398;398;0;was;CS;Not;1;Not;Not;Not;0;0;6,61
P03C;3;HT;404;2;196;404;0;terughoudend;CS;Not;1;Not;Not;Not;0;0;3,35
P03C;3;HT;0;0;0;0;0;over;CS;Not;1;Not;Not;Not;0;0;6,54
P03C;3;HT;438;2;234;438;0;haar;CS;Not;1;Not;Not;Not;0;0;6,3
P03C;3;HT;236;1;236;236;2;werk;CS;Not;1;Not;Not;Not;0;0;5,78
P03C;3;HT;208;1;208;208;0;Wat;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,58
P03C;3;HT;204;1;204;204;0;ze;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,69
P03C;3;HT;58;1;58;58;0;deed;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,26
P03C;3;HT;0;0;0;0;0;was;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,61
P03C;3;HT;858;3;116;784;1;mensen;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,21
P03C;3;HT;230;1;230;230;1;op;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,12
P03C;3;HT;244;1;244;244;0;hun;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,07
P03C;3;HT;226;1;226;226;0;gemak;Non-UCP;Not;1;Not;Not;Kudos;0;0;4,22
P03C;3;HT;140;1;140;140;0;stellen;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,23
P03C;3;HT;368;2;172;172;0;terwijl;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,46
P03C;3;HT;114;1;114;114;0;ze;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,69
P03C;3;HT;554;1;554;554;2;hen;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,46
P03C;3;HT;110;1;110;110;1;van;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,51
P03C;3;HT;228;1;228;228;0;kant;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,26
P03C;3;HT;338;3;62;338;0;maakte;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,28
P03C;3;HT;182;1;182;182;0;En;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,4
P03C;3;HT;1028;4;304;1028;0;terwijl;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,46
P03C;3;HT;804;3;120;804;0;Leora;Non-UCP;Not;1;Not;Not;Kudos;0;0;1,56
P03C;3;HT;244;1;244;244;0;Duncan;Non-UCP;Not;1;Not;Not;Kudos;0;0;3,59
P03C;3;HT;200;1;200;200;0;voor;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,05
P03C;3;HT;350;2;210;350;0;haar;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,3
P03C;3;HT;0;0;0;0;0;portret;Non-UCP;Not;1;Not;Not;Kudos;0;0;4,2
P03C;3;HT;350;2;222;350;0;poseerde;Non-UCP;Not;1;Not;Not;Kudos;0;0;2,44
P03C;3;HT;202;1;202;202;0;kwam;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,66
P03C;3;HT;0;0;0;0;0;dokter;Non-UCP;Not;1;Not;Not;Kudos;0;0;4,51
P03C;3;HT;186;1;186;186;0;Hitz;Non-UCP;Not;1;Not;Not;Kudos;0;0;1,88
P03C;3;HT;222;1;222;222;0;zelf;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,76
P03C;3;HT;126;1;126;126;0;de;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,73
P03C;3;HT;0;0;0;0;0;wachtkamer;Non-UCP;Not;1;Not;Not;Kudos;0;0;3,39
P03C;3;HT;516;3;164;516;0;binnenstuiven;Non-UCP;Not;1;Not;Not;Kudos;0;0;0
P03C;3;HT;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;182;1;182;182;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P03C;3;HT;230;1;230;230;0;twee;Reproduction;Not;1;Not;Not;Not;0;0;6,06
P03C;3;HT;204;1;204;204;0;meter;Reproduction;Not;1;Not;Not;Not;0;0;5,15
P03C;3;HT;344;1;344;344;0;twaalf;Reproduction;Not;1;Not;Not;Not;0;0;4,62
P03C;3;HT;188;1;188;188;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;220;1;220;220;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;226;1;226;226;0;straalde;CS;Not;1;Not;Not;Not;0;0;2,88
P03C;3;HT;764;3;226;764;0;importantie;Non-UCP;Not;1;Not;Not;Not;0;0;2,22
P03C;3;HT;908;3;372;908;0;vakbekwaamheid;Non-UCP;Not;1;Not;Not;Not;0;0;2,64
P03C;3;HT;154;1;154;154;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;548;3;118;548;0;levensvreugd;Non-UCP;Error;2;Fluency;Minor;FluMin;1;1;0
P03C;3;HT;262;1;262;262;0;uit;CS;Not;1;Not;Not;Not;0;0;6,65
P03C;3;HT;0;0;0;0;0;Kijk;Non-UCP;Not;1;Not;Not;Not;0;0;5,61
P03C;3;HT;414;1;414;414;0;eens;Non-UCP;Not;1;Not;Not;Not;0;0;6,01
P03C;3;HT;364;1;364;364;0;aan;Non-UCP;Not;1;Not;Not;Not;0;0;6,76
P03C;3;HT;222;1;222;222;0;juffrouw;Reproduction;Not;1;Not;Not;Not;0;0;3,5
P03C;3;HT;274;1;274;274;0;Duncan!;Non-UCP;Not;1;Not;Not;Not;0;0;3,59
P03C;3;HT;224;1;224;224;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;0;0;0;0;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;238;1;238;238;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;0;0;0;0;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;334;2;160;334;0;maakte;Non-UCP;Not;1;Not;Not;Not;0;0;5,28
P03C;3;HT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;184;1;184;184;0;grapje;Non-UCP;Not;1;Not;Not;Not;0;0;4,33
P03C;3;HT;0;0;0;0;0;Wat;Non-UCP;Not;1;Not;Not;Not;0;0;6,58
P03C;3;HT;190;1;190;190;0;doet;Non-UCP;Not;1;Not;Not;Not;0;0;5,72
P03C;3;HT;254;1;254;254;1;u;CS;Not;1;Not;Not;Not;0;0;6,39
P03C;3;HT;0;0;0;0;0;hier?;Non-UCP;Not;1;Not;Not;Not;0;0;6,12
P03C;3;HT;508;1;508;508;1;vroeg;Non-UCP;Not;1;Not;Not;Not;0;0;5,35
P03C;3;HT;0;0;0;0;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;258;2;136;258;0;Hier;Non-UCP;Not;1;Not;Not;Not;0;0;6,12
P03C;3;HT;202;1;202;202;0;vertrekken;Non-UCP;Not;1;Not;Not;Not;0;0;4,57
P03C;3;HT;306;2;98;306;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;516;3;276;276;0;mensen;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P03C;3;HT;322;2;184;184;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;0;0;0;0;0;Hier;Non-UCP;Not;1;Not;Not;Not;0;0;6,12
P03C;3;HT;216;1;216;216;0;komen;Non-UCP;Not;1;Not;Not;Not;0;0;5,95
P03C;3;HT;242;1;242;242;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;0;0;0;0;0;juist;Non-UCP;Not;1;Not;Not;Not;0;0;5,26
P03C;3;HT;292;1;292;292;0;aan!;Non-UCP;Not;1;Not;Not;Not;0;0;6,76
P03C;3;HT;0;0;0;0;0;We;Non-UCP;Not;1;Not;Not;Not;0;0;6,6
P03C;3;HT;404;2;222;404;0;komen;Non-UCP;Not;1;Not;Not;Not;0;0;5,95
P03C;3;HT;240;1;240;240;0;samen;Non-UCP;Not;1;Not;Not;Not;0;0;5,75
P03C;3;HT;0;0;0;0;0;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P03C;3;HT;536;3;190;536;0;hetzelfde;Non-UCP;Not;1;Not;Not;Not;0;0;5,24
P03C;3;HT;142;1;142;142;0;schilderij;Non-UCP;Not;1;Not;Not;Not;0;0;4,3
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;202;1;202;202;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;194;1;194;194;1;verlegen;Non-UCP;Not;1;Not;Not;Not;0;0;3,83
P03C;3;HT;194;1;194;194;0;Mooi;Non-UCP;Not;1;Not;Not;Not;0;0;5,58
P03C;3;HT;0;0;0;0;0;zo!;Non-UCP;Not;1;Not;Not;Not;0;0;6,43
P03C;3;HT;300;1;300;300;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;214;1;214;214;1;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P03C;3;HT;146;1;146;146;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P03C;3;HT;346;2;250;346;0;hartelijk;Non-UCP;Not;1;Not;Not;Not;0;0;4,3
P03C;3;HT;98;1;98;98;0;En;CS;Not;1;Not;Not;Kudos;0;0;7,4
P03C;3;HT;0;0;0;0;0;wat;CS;Not;1;Not;Not;Kudos;0;0;6,58
P03C;3;HT;380;1;380;380;1;voor;CS;Not;1;Not;Not;Kudos;0;0;7,05
P03C;3;HT;184;1;184;184;0;een;CS;Not;1;Not;Not;Kudos;0;0;7,41
P03C;3;HT;384;3;90;384;0;schilderij!;CS;Not;1;Not;Not;Kudos;0;0;4,3
P03C;3;HT;0;0;0;0;0;Ik;Reproduction;Not;1;Not;Not;Not;0;0;7,11
P03C;3;HT;248;1;248;248;0;ben;Reproduction;Not;1;Not;Not;Not;0;0;6,29
P03C;3;HT;210;1;210;210;0;echt;Reproduction;Not;1;Not;Not;Not;0;0;6,01
P03C;3;HT;102;1;102;102;0;heel;Reproduction;Not;1;Not;Not;Not;0;0;6
P03C;3;HT;168;1;168;168;0;vereerd;Non-UCP;Not;1;Not;Not;Not;0;0;3,78
P03C;3;HT;180;1;180;180;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;0;0;0;0;0;ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P03C;3;HT;282;1;282;282;0;er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;182;1;182;182;0;met;Non-UCP;Not;1;Not;Not;Not;0;0;7
P03C;3;HT;0;0;0;0;0;u;CS;Not;1;Not;Not;Not;0;0;6,39
P03C;3;HT;150;1;150;150;0;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P03C;3;HT;0;0;0;0;0;sta;Non-UCP;Not;1;Not;Not;Not;0;0;4,89
P03C;3;HT;222;1;222;222;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;124;1;124;124;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;0;0;0;0;0;Nou;CS;Not;1;Not;Not;Kudos;0;0;5,5
P03C;3;HT;226;1;226;226;0;zei;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,52
P03C;3;HT;220;1;220;220;0;hij;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,7
P03C;3;HT;206;1;206;206;0;anders;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,67
P03C;3;HT;390;2;244;390;0;ik;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,11
P03C;3;HT;200;1;200;200;0;wel;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,4
P03C;3;HT;250;1;250;250;0;met;Non-UCP;Not;1;Not;Not;Kudos;0;0;7
P03C;3;HT;0;0;0;0;0;u;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,39
P03C;3;HT;166;1;166;166;0;Zonder;Non-UCP;Not;1;Not;Not;Not;0;0;5,84
P03C;3;HT;212;1;212;212;0;vrouwen;Non-UCP;Not;1;Not;Not;Not;0;0;5,54
P03C;3;HT;0;0;0;0;0;als;Non-UCP;Not;1;Not;Not;Not;0;0;6,8
P03C;3;HT;246;1;246;246;0;u;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P03C;3;HT;222;1;222;222;0;zou;Non-UCP;Not;1;Not;Not;Not;0;0;6,17
P03C;3;HT;304;1;304;304;0;deze;Non-UCP;Not;1;Not;Not;Not;0;0;6,51
P03C;3;HT;476;2;276;476;0;prachtwereld;Non-UCP;Not;1;Not;Not;Not;0;0;0
P03C;3;HT;0;0;0;0;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P03C;3;HT;388;2;192;388;0;we;Non-UCP;Not;1;Not;Not;Not;0;0;6,6
P03C;3;HT;138;1;138;138;0;hebben;Non-UCP;Not;1;Not;Not;Not;0;0;6,49
P03C;3;HT;362;1;362;362;0;onmogelijk;Non-UCP;Not;1;Not;Not;Not;0;0;4,65
P03C;3;HT;276;1;276;276;0;zijn;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;172;1;172;172;1;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;316;1;316;316;0;groette;Non-UCP;Not;1;Not;Not;Not;0;0;2,2
P03C;3;HT;186;1;186;186;0;haar;Non-UCP;Not;1;Not;Not;Not;0;0;6,3
P03C;3;HT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;182;1;182;182;0;liep;Non-UCP;Not;1;Not;Not;Not;0;0;4,86
P03C;3;HT;412;2;206;206;1;naar;Non-UCP;Not;1;Not;Not;Not;0;0;6,65
P03C;3;HT;298;1;298;298;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;208;1;208;208;0;deur;Non-UCP;Not;1;Not;Not;Not;0;0;4,95
P03C;3;HT;462;2;208;208;1;waar;Non-UCP;Error;2;Style;Minor;StyMin;1;1;6,21
P03C;3;HT;110;1;110;110;1;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;488;3;214;402;0;verloskamers;Non-UCP;Not;1;Not;Not;Not;0;0;1,16
P03C;3;HT;436;2;158;436;0;waren;Non-UCP;Not;1;Not;Not;Not;0;0;5,92
P03C;3;HT;186;1;186;186;0;Raad;Reproduction;Not;1;Not;Not;Not;0;0;5,06
P03C;3;HT;210;1;210;210;0;eens;Reproduction;Not;1;Not;Not;Not;0;0;6,01
P03C;3;HT;532;2;210;210;1;wat;Reproduction;Not;1;Not;Not;Not;0;0;6,58
P03C;3;HT;308;1;308;308;1;er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;152;1;152;152;0;net;Non-UCP;Not;1;Not;Not;Not;0;0;5,86
P03C;3;HT;228;1;228;228;0;geboren;Non-UCP;Not;1;Not;Not;Not;0;0;5,12
P03C;3;HT;0;0;0;0;0;is;Non-UCP;Not;1;Not;Not;Not;0;0;7,2
P03C;3;HT;304;1;304;304;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;346;3;140;244;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;182;1;182;182;0;Kweet;Non-UCP;Error;2;Fluency;Minor;FluMin;1;1;2,29
P03C;3;HT;200;1;200;200;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;302;1;302;302;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;0;0;0;0;0;Een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;472;2;236;472;0;drieling!;Non-UCP;Not;1;Not;Not;Not;0;0;2,87
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;546;1;546;546;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;0;0;0;0;0;Een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;290;2;126;290;0;drieling!;Non-UCP;Not;1;Not;Not;Not;0;0;2,87
P03C;3;HT;328;1;328;328;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;0;0;0;0;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;0;0;0;0;0;Ze;CS;Error;2;Accuracy;Minor;AccMin;1;1;6,69
P03C;3;HT;848;4;200;550;0;begon;CS;Error;2;Accuracy;Minor;AccMin;1;1;5,28
P03C;3;HT;350;2;130;350;0;luidkeels;CS;Error;2;Accuracy;Minor;AccMin;1;1;3,1
P03C;3;HT;194;1;194;194;0;over;CS;Error;2;Accuracy;Minor;AccMin;1;1;6,54
P03C;3;HT;0;0;0;0;0;de;CS;Error;2;Accuracy;Minor;AccMin;1;1;7,73
P03C;3;HT;508;2;248;248;1;wettelijke;CS;Error;2;Accuracy;Minor;AccMin;1;1;4,34
P03C;3;HT;328;2;182;328;0;implcaties;CS;Error;2;Fluency;Minor;FluMin;1;1;0
P03C;3;HT;0;0;0;0;0;van;CS;Error;2;Accuracy;Minor;AccMin;1;1;7,51
P03C;3;HT;506;2;236;506;0;drielingen;CS;Error;2;Accuracy;Minor;AccMin;1;1;1,86
P03C;3;HT;0;0;0;0;0;De;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;204;1;204;204;0;wet;Non-UCP;Not;1;Not;Not;Not;0;0;5,15
P03C;3;HT;262;2;110;262;0;schreef;Non-UCP;Not;1;Not;Not;Not;0;0;5,08
P03C;3;HT;368;1;368;368;0;voor;Non-UCP;Not;1;Not;Not;Not;0;0;7,05
P03C;3;HT;0;0;0;0;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;386;2;274;386;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;160;1;160;160;0;pasgeboren;Non-UCP;Not;1;Not;Not;Not;0;0;3,51
P03C;3;HT;174;1;174;174;0;baby;Non-UCP;Not;1;Not;Not;Not;0;0;4,9
P03C;3;HT;212;1;212;212;1;alleen;Non-UCP;Not;1;Not;Not;Not;0;0;6,09
P03C;3;HT;356;1;356;356;0;kon;Non-UCP;Not;1;Not;Not;Not;0;0;5,56
P03C;3;HT;0;0;0;0;0;blijven;Non-UCP;Not;1;Not;Not;Not;0;0;5,66
P03C;3;HT;190;1;190;190;0;leven;Non-UCP;Not;1;Not;Not;Not;0;0;5,95
P03C;3;HT;0;0;0;0;0;als;Non-UCP;Not;1;Not;Not;Not;0;0;6,8
P03C;3;HT;216;1;216;216;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;424;2;186;424;0;ouders;Non-UCP;Not;1;Not;Not;Not;0;0;5,32
P03C;3;HT;500;2;244;500;0;iemand;Non-UCP;Not;1;Not;Not;Not;0;0;5,79
P03C;3;HT;256;1;256;256;0;konden;Non-UCP;Not;1;Not;Not;Not;0;0;5,16
P03C;3;HT;410;1;410;410;0;vinden;Non-UCP;Not;1;Not;Not;Not;0;0;5,75
P03C;3;HT;0;0;0;0;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P03C;3;HT;416;3;80;416;0;vrijwillig;Non-UCP;Not;1;Not;Not;Not;0;0;4,14
P03C;3;HT;270;1;270;270;0;wilde;Non-UCP;Not;1;Not;Not;Not;0;0;5,29
P03C;3;HT;294;1;294;294;0;sterven;Non-UCP;Not;1;Not;Not;Not;0;0;4,62
P03C;3;HT;0;0;0;0;0;Als;CS;Not;1;Not;Not;Not;0;0;6,8
P03C;3;HT;498;1;498;498;0;je;CS;Not;1;Not;Not;Not;0;0;7,04
P03C;3;HT;0;0;0;0;0;een;CS;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;52;1;52;52;0;drieling;CS;Not;1;Not;Not;Not;0;0;2,87
P03C;3;HT;280;1;280;280;0;wilde;CS;Not;1;Not;Not;Not;0;0;5,29
P03C;3;HT;274;1;274;274;0;laten;CS;Not;1;Not;Not;Not;0;0;5,88
P03C;3;HT;0;0;0;0;0;leven;CS;Not;1;Not;Not;Not;0;0;5,95
P03C;3;HT;232;1;232;232;1;had;Non-UCP;Not;1;Not;Not;Not;0;0;6,07
P03C;3;HT;0;0;0;0;0;je;Non-UCP;Not;1;Not;Not;Not;0;0;7,04
P03C;3;HT;492;1;492;492;0;drie;Non-UCP;Not;1;Not;Not;Not;0;0;5,76
P03C;3;HT;360;2;220;360;0;vrijwilligers;Non-UCP;Not;1;Not;Not;Not;0;0;4,71
P03C;3;HT;250;1;250;250;0;nodig;Non-UCP;Not;1;Not;Not;Not;0;0;5,73
P03C;3;HT;160;1;160;160;1;Hebben;Non-UCP;Not;1;Not;Not;Not;0;0;6,49
P03C;3;HT;318;2;92;318;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;186;1;186;186;0;ouders;Non-UCP;Not;1;Not;Not;Not;0;0;5,32
P03C;3;HT;294;1;294;294;0;drie;Non-UCP;Not;1;Not;Not;Not;0;0;5,76
P03C;3;HT;220;1;220;220;0;vrijwilligers?;Non-UCP;Not;1;Not;Not;Not;0;0;4,71
P03C;3;HT;470;2;258;258;0;vroeg;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;5,35
P03C;3;HT;322;2;216;322;0;Leora;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;1,56
P03C;3;HT;212;1;212;212;0;Volgens;CS;Not;1;Not;Not;Not;0;0;5,68
P03C;3;HT;0;0;0;0;0;de;CS;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;210;1;210;210;0;laatste;CS;Not;1;Not;Not;Not;0;0;5,73
P03C;3;HT;200;1;200;200;0;berichten;CS;Not;1;Not;Not;Not;0;0;4,75
P03C;3;HT;208;1;208;208;0;hebben;Non-UCP;Not;1;Not;Not;Not;0;0;6,49
P03C;3;HT;242;1;242;242;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;0;0;0;0;0;er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;188;1;188;188;0;ŽŽn;Non-UCP;Not;1;Not;Not;Not;0;0;1,24
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;460;2;228;460;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P03C;3;HT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;208;1;208;208;0;proberen;CS;Not;1;Not;Not;Not;0;0;5,24
P03C;3;HT;190;1;190;190;0;ze;CS;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;170;1;170;170;0;er;CS;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;460;2;328;460;0;nog;CS;Not;1;Not;Not;Not;0;0;6,53
P03C;3;HT;0;0;0;0;0;twee;CS;Not;1;Not;Not;Not;0;0;6,06
P03C;3;HT;308;1;308;308;1;bij;CS;Not;1;Not;Not;Not;0;0;6,62
P03C;3;HT;0;0;0;0;0;te;CS;Not;1;Not;Not;Not;0;0;7,02
P03C;3;HT;400;2;96;400;0;scharrelen;CS;Not;1;Not;Not;Not;0;0;2,37
P03C;3;HT;168;1;168;168;0;Dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;194;1;194;194;0;is;Reproduction;Not;1;Not;Not;Not;0;0;7,2
P03C;3;HT;606;2;334;334;0;ze;Reproduction;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;102;1;102;102;0;geloof;Non-UCP;Not;1;Not;Not;Not;0;0;5,17
P03C;3;HT;0;0;0;0;0;ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P03C;3;HT;342;2;190;342;1;niet;Reproduction;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;174;1;174;174;0;gelukt;Reproduction;Not;1;Not;Not;Not;0;0;4,58
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;272;1;272;272;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P03C;3;HT;170;1;170;170;0;Er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;370;2;172;172;0;heeft;Non-UCP;Not;1;Not;Not;Not;0;0;6,56
P03C;3;HT;344;2;170;344;0;niemand;Non-UCP;Not;1;Not;Not;Not;0;0;5,4
P03C;3;HT;276;1;276;276;0;drie;Non-UCP;Not;1;Not;Not;Not;0;0;5,76
P03C;3;HT;166;1;166;166;0;afspraken;Non-UCP;Not;1;Not;Not;Not;0;0;4,25
P03C;3;HT;0;0;0;0;0;bij;Non-UCP;Not;1;Not;Not;Not;0;0;6,62
P03C;3;HT;332;1;332;332;0;ons;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P03C;3;HT;170;1;170;170;1;gemaakt;Non-UCP;Not;1;Not;Not;Not;0;0;5,69
P03C;3;HT;0;0;0;0;0;Er;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,78
P03C;3;HT;0;0;0;0;0;zijn;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,96
